1,D:/fire_detection/dwt_images/dark_red_fire_region_1.png,50.0,D:/fire_detection/dwt_images/dark_red_fire_region_mark_1.jpg,D:/fire_detection/dwt_images/red_fire_region_1.png,20.0,D:/fire_detection/dwt_images/red_fire_region_mark_1.jpg,D:/fire_detection/dwt_images/yellow_fire_region_1.png,21.875,D:/fire_detection/dwt_images/yellow_fire_region_mark_1.jpg,D:/fire_detection/dwt_images/orange_fire_region_1.png,46.25,D:/fire_detection/dwt_images/orange_fire_region_mark_1.jpg,D:/fire_detection/dwt_images/smoke_region_1.png,18.333333333333332,04/04/2020,16:27:11,D:/fire_detection/dwt_images/orange_fire_region_mark_1.jpg
2,D:/fire_detection/dwt_images/dark_red_fire_region_2.png,17.083333333333332,D:/fire_detection/dwt_images/dark_red_fire_region_mark_2.jpg,D:/fire_detection/dwt_images/red_fire_region_2.png,1.4583333333333333,D:/fire_detection/dwt_images/red_fire_region_mark_2.jpg,D:/fire_detection/dwt_images/yellow_fire_region_2.png,50.0,D:/fire_detection/dwt_images/yellow_fire_region_mark_2.jpg,D:/fire_detection/dwt_images/orange_fire_region_2.png,50.0,D:/fire_detection/dwt_images/orange_fire_region_mark_2.jpg,D:/fire_detection/dwt_images/smoke_region_2.png,11.875,04/04/2020,16:27:37,D:/fire_detection/dwt_images/orange_fire_region_mark_2.jpg
3,D:/fire_detection/dwt_images/dark_red_fire_region_3.png,47.5,D:/fire_detection/dwt_images/dark_red_fire_region_mark_3.jpg,D:/fire_detection/dwt_images/red_fire_region_3.png,6.875000000000001,D:/fire_detection/dwt_images/red_fire_region_mark_3.jpg,D:/fire_detection/dwt_images/yellow_fire_region_3.png,26.458333333333332,D:/fire_detection/dwt_images/yellow_fire_region_mark_3.jpg,D:/fire_detection/dwt_images/orange_fire_region_3.png,50.0,D:/fire_detection/dwt_images/orange_fire_region_mark_3.jpg,D:/fire_detection/dwt_images/smoke_region_3.png,14.166666666666666,04/04/2020,16:27:42,D:/fire_detection/dwt_images/orange_fire_region_mark_3.jpg
4,D:/fire_detection/dwt_images/dark_red_fire_region_4.png,50.0,D:/fire_detection/dwt_images/dark_red_fire_region_mark_4.jpg,D:/fire_detection/dwt_images/red_fire_region_4.png,7.083333333333333,D:/fire_detection/dwt_images/red_fire_region_mark_4.jpg,D:/fire_detection/dwt_images/yellow_fire_region_4.png,3.5416666666666665,D:/fire_detection/dwt_images/yellow_fire_region_mark_4.jpg,D:/fire_detection/dwt_images/orange_fire_region_4.png,50.0,D:/fire_detection/dwt_images/orange_fire_region_mark_4.jpg,D:/fire_detection/dwt_images/smoke_region_4.png,14.166666666666666,04/04/2020,16:27:47,D:/fire_detection/dwt_images/orange_fire_region_mark_4.jpg
5,D:/fire_detection/dwt_images/dark_red_fire_region_5.png,20.208333333333332,D:/fire_detection/dwt_images/dark_red_fire_region_mark_5.jpg,D:/fire_detection/dwt_images/red_fire_region_5.png,1.0416666666666665,D:/fire_detection/dwt_images/red_fire_region_mark_5.jpg,D:/fire_detection/dwt_images/yellow_fire_region_5.png,6.458333333333334,D:/fire_detection/dwt_images/yellow_fire_region_mark_5.jpg,D:/fire_detection/dwt_images/orange_fire_region_5.png,50.0,D:/fire_detection/dwt_images/orange_fire_region_mark_5.jpg,D:/fire_detection/dwt_images/smoke_region_5.png,15.208333333333332,04/04/2020,16:27:52,D:/fire_detection/dwt_images/orange_fire_region_mark_5.jpg
6,D:/fire_detection/dwt_images/dark_red_fire_region_6.png,33.33333333333333,D:/fire_detection/dwt_images/dark_red_fire_region_mark_6.jpg,D:/fire_detection/dwt_images/red_fire_region_6.png,8.333333333333332,D:/fire_detection/dwt_images/red_fire_region_mark_6.jpg,D:/fire_detection/dwt_images/yellow_fire_region_6.png,1.875,D:/fire_detection/dwt_images/yellow_fire_region_mark_6.jpg,D:/fire_detection/dwt_images/orange_fire_region_6.png,50.0,D:/fire_detection/dwt_images/orange_fire_region_mark_6.jpg,D:/fire_detection/dwt_images/smoke_region_6.png,18.333333333333332,04/04/2020,16:27:57,D:/fire_detection/dwt_images/orange_fire_region_mark_6.jpg
7,D:/fire_detection/dwt_images/dark_red_fire_region_7.png,42.083333333333336,D:/fire_detection/dwt_images/dark_red_fire_region_mark_7.jpg,D:/fire_detection/dwt_images/red_fire_region_7.png,20.625,D:/fire_detection/dwt_images/red_fire_region_mark_7.jpg,D:/fire_detection/dwt_images/yellow_fire_region_7.png,2.9166666666666665,D:/fire_detection/dwt_images/yellow_fire_region_mark_7.jpg,D:/fire_detection/dwt_images/orange_fire_region_7.png,50.0,D:/fire_detection/dwt_images/orange_fire_region_mark_7.jpg,D:/fire_detection/dwt_images/smoke_region_7.png,20.625,04/04/2020,16:28:01,D:/fire_detection/dwt_images/orange_fire_region_mark_7.jpg
8,D:/fire_detection/dwt_images/dark_red_fire_region_8.png,28.541666666666664,D:/fire_detection/dwt_images/dark_red_fire_region_mark_8.jpg,D:/fire_detection/dwt_images/red_fire_region_8.png,6.458333333333334,D:/fire_detection/dwt_images/red_fire_region_mark_8.jpg,D:/fire_detection/dwt_images/yellow_fire_region_8.png,2.083333333333333,D:/fire_detection/dwt_images/yellow_fire_region_mark_8.jpg,D:/fire_detection/dwt_images/orange_fire_region_8.png,46.041666666666664,D:/fire_detection/dwt_images/orange_fire_region_mark_8.jpg,D:/fire_detection/dwt_images/smoke_region_8.png,16.25,04/04/2020,16:28:08,D:/fire_detection/dwt_images/orange_fire_region_mark_8.jpg
9,D:/fire_detection/dwt_images/dark_red_fire_region_9.png,50.0,D:/fire_detection/dwt_images/dark_red_fire_region_mark_9.jpg,D:/fire_detection/dwt_images/red_fire_region_9.png,20.0,D:/fire_detection/dwt_images/red_fire_region_mark_9.jpg,D:/fire_detection/dwt_images/yellow_fire_region_9.png,21.875,D:/fire_detection/dwt_images/yellow_fire_region_mark_9.jpg,D:/fire_detection/dwt_images/orange_fire_region_9.png,46.25,D:/fire_detection/dwt_images/orange_fire_region_mark_9.jpg,D:/fire_detection/dwt_images/smoke_region_9.png,18.333333333333332,04/04/2020,16:28:13,D:/fire_detection/dwt_images/orange_fire_region_mark_9.jpg
10,D:/fire_detection/dwt_images/dark_red_fire_region_10.png,50.0,D:/fire_detection/dwt_images/dark_red_fire_region_mark_10.jpg,D:/fire_detection/dwt_images/red_fire_region_10.png,30.625000000000004,D:/fire_detection/dwt_images/red_fire_region_mark_10.jpg,D:/fire_detection/dwt_images/yellow_fire_region_10.png,18.958333333333332,D:/fire_detection/dwt_images/yellow_fire_region_mark_10.jpg,D:/fire_detection/dwt_images/orange_fire_region_10.png,48.95833333333333,D:/fire_detection/dwt_images/orange_fire_region_mark_10.jpg,D:/fire_detection/dwt_images/smoke_region_10.png,24.375,04/04/2020,16:28:18,D:/fire_detection/dwt_images/orange_fire_region_mark_10.jpg
